Transaction ID,Investor Loan #,Servicer Loan #,Pool #,SubPool #,Distribution Date,Paid To Date,Advance Paid To Date,Scheduled Gross Interest,Master Servicing Fee,Servicing Fee,Trustee Fee,Insurance Fee,Special Servicing Fee,Scheduled Net Interest,Other Fees,Beginning Scheduled Balance,Ending Scheduled Balance,Beginning Actual  Balance,Ending Actual  Balance,Scheduled Principal,Curtailments,Curtailment Adjustments,Other Principal Adjustments,Curtailment Date,PIF Type,PIF Date,Prepayment,Repurchase Principal,Liquidation Principal,Principal Recoveries,Interest Recoveries,Total Recoveries,Principal Losses,Interest Losses,Total Losses,PPIS,PPIE,SSCRA Shorfalls,Other Interest Adjustments,Principal Advances,Interest Advances,Stop Advance Flag,Stop Advance Principal,Stop Advance Interest,Total Stop Advance,Current P&I Constant,Special Hazard Losses,Fraud Losses,Bankruptcy Losses,Delinquency Status,REO Date,REO Balance,REO Book Value,Loan Status,Neg Am,Prepay Penalty/YM,Prepay Penalty/YM Waived,Current Note Rate,Next Note Rate,Current Net Note Rate,Next Net Note Rate,Next Rate Adjustment Date,Next Payment Adjustment Date,Remaining Term,Modification Flag,Modification Date,Beginning Deferred Balance,Ending Deferred Balance
CMLT06AMC1,0000000097026314,,1,1,20230525,20230401,,71.26,10.01,0.0,0.0,0.0,0.0,0.0,0.33,24020.37,23580.56,24058.88,23620.37,38.62,401.19,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.62,61.25,N,0.0,0.0,0.0,109.88,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,3.56,0.0,3.04375,0.0,,,157,Y,20080718,,
CMLT06AMC1,0000000149634024,,1,1,20230525,20230501,,237.55,30.65,0.0,0.0,0.0,0.0,0.0,1.0,73564.43,73448.92,73564.43,73448.92,115.51,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,353.06,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,3.875,0.0,3.35875,0.0,,,157,N,,,
CMLT06AMC1,0000000149639460,,1,1,20230525,20230401,,217.28,54.32,0.0,0.0,0.0,0.0,0.0,1.77,130369.72,130177.4,130561.72,130369.72,192.32,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.32,162.96,N,0.0,0.0,0.0,409.6,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,1.48375,0.0,,,157,Y,20090731,,
CMLT06AMC1,0000000097557599,,1,1,20230525,20230401,,243.58,60.9,0.0,0.0,0.0,0.0,0.0,1.98,146150.95,145859.29,146150.95,146150.95,291.66,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291.66,182.68,N,0.0,0.0,0.0,535.24,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,1.48375,0.0,,,157,N,,,
CMLT06AMC1,0000000149647208,,1,1,20230525,20230401,,131.37,32.84,0.0,0.0,0.0,0.0,0.0,1.07,78808.87,78370.31,79246.7,78808.87,438.56,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,438.56,98.53,N,0.0,0.0,0.0,569.93,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0003,0.0,1.48405,0.0,,,157,N,,,
CMLT06AMC1,0000000098241995,,1,1,20230525,20230501,,341.68,42.71,0.0,0.0,0.0,0.0,0.0,1.39,102503.3,102378.34,102503.3,102378.34,124.96,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,466.64,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,4.0,0.0,3.48375,0.0,,,158,N,,,
CMLT06AMC1,0000000097568471,,1,1,20230525,20230501,,721.99,49.12,0.0,0.0,0.0,0.0,0.0,1.6,117876.61,117436.97,117876.61,117436.97,439.64,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,1161.63,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,7.35,0.0,6.83375,0.0,,,157,N,,,
CMLT06AMC1,0000000097037071,,1,1,20230525,20230501,,522.52,30.2,0.0,0.0,0.0,0.0,0.0,0.98,72488.97,72241.4,72488.97,72241.4,247.57,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,770.09,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,8.65,0.0,8.13375,0.0,,,157,N,,,
CMLT06AMC1,0000000151515087,,1,1,20230525,20230401,,387.6,38.23,0.0,0.0,0.0,0.0,0.0,1.24,91740.69,91325.07,92154.56,91740.69,415.62,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415.62,349.37,N,0.0,0.0,0.0,803.22,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,5.07,0.0,4.55375,0.0,,,157,N,,,
CMLT06AMC1,0000000098519556,,1,1,20230525,20230401,,453.59,113.4,0.0,0.0,0.0,0.0,0.0,3.69,272156.15,271658.0,272653.47,272156.15,498.15,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,498.15,340.19,N,0.0,0.0,0.0,951.74,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,1.48375,0.0,,,158,N,,,
CMLT06AMC1,0000000097583199,,1,1,20230525,20230501,,317.84,79.46,0.0,0.0,0.0,0.0,0.0,2.58,190702.81,190269.23,190702.81,190269.23,433.58,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,751.42,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,1.48375,0.0,,,157,N,,,
CMLT06AMC1,0000000151520962,,1,1,20230525,20230401,,172.86,28.81,0.0,0.0,0.0,0.0,0.0,0.94,69142.92,69050.04,69142.92,69142.92,92.88,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.88,144.05,N,0.0,0.0,0.0,265.74,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,3.0,0.0,2.48375,0.0,,,157,N,,,
