Transaction ID,Investor Loan #,Servicer Loan #,Pool #,SubPool #,Distribution Date,Paid To Date,Advance Paid To Date,Scheduled Gross Interest,Master Servicing Fee,Servicing Fee,Trustee Fee,Insurance Fee,Special Servicing Fee,Scheduled Net Interest,Other Fees,Beginning Scheduled Balance,Ending Scheduled Balance,Beginning Actual  Balance,Ending Actual  Balance,Scheduled Principal,Curtailments,Curtailment Adjustments,Other Principal Adjustments,Curtailment Date,PIF Type,PIF Date,Prepayment,Repurchase Principal,Liquidation Principal,Principal Recoveries,Interest Recoveries,Total Recoveries,Principal Losses,Interest Losses,Total Losses,PPIS,PPIE,SSCRA Shorfalls,Other Interest Adjustments,Principal Advances,Interest Advances,Stop Advance Flag,Stop Advance Principal,Stop Advance Interest,Total Stop Advance,Current P&I Constant,Special Hazard Losses,Fraud Losses,Bankruptcy Losses,Delinquency Status,REO Date,REO Balance,REO Book Value,Loan Status,Neg Am,Prepay Penalty/YM,Prepay Penalty/YM Waived,Current Note Rate,Next Note Rate,Current Net Note Rate,Next Net Note Rate,Next Rate Adjustment Date,Next Payment Adjustment Date,Remaining Term,Modification Flag,Modification Date,Beginning Deferred Balance,Ending Deferred Balance
CMLT06AMC1,0000000097026314,,1,1,20230125,20221201,,76.44,10.74,0.0,0.0,0.0,0.0,0.0,0.35,25766.64,25332.01,25799.98,25366.64,33.44,401.19,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.44,65.7,N,0.0,0.0,0.0,109.88,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,3.56,0.0,3.04375,0.0,,,161,Y,20080718,,
CMLT06AMC1,0000000149634024,,1,1,20230125,20230101,,239.03,30.84,0.0,0.0,0.0,0.0,0.0,1.0,74022.77,73908.74,74136.43,73908.74,114.03,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,353.06,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,3.875,0.0,3.35875,0.0,,,161,N,,,
CMLT06AMC1,0000000098462914,,1,1,20230125,20230101,,426.91,43.83,0.0,0.0,0.0,0.0,0.0,1.42,105193.29,0.0,104286.11,0.0,0.0,0.0,0.0,0.0,,2,20221221,105193.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.92,0.0,0.0,-84.27,0.0,0.0,N,0.0,0.0,0.0,1334.09,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,4.87,0.0,4.35375,0.0,,,162,N,,,
CMLT06AMC1,0000000149639460,,1,1,20230125,20221001,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78,131707.02,131516.93,131707.02,131516.93,0.0,190.09,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.63,0.0,0.0,Y,0.0,0.0,0.0,409.6,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,1.48375,0.0,,,161,Y,20090731,,
CMLT06AMC1,0000000097557599,,1,1,20230125,20221201,,245.52,61.38,0.0,0.0,0.0,0.0,0.0,1.99,147312.73,147023.01,147312.73,147312.73,289.72,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.72,184.14,N,0.0,0.0,0.0,535.24,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,1.48375,0.0,,,161,N,,,
CMLT06AMC1,0000000149647208,,1,1,20230125,20221201,,134.28,33.56,0.0,0.0,0.0,0.0,0.0,1.09,80555.83,80120.18,80990.76,80555.83,435.65,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435.65,100.72,N,0.0,0.0,0.0,569.93,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0003,0.0,1.48405,0.0,,,161,N,,,
CMLT06AMC1,0000000098241995,,1,1,20230125,20230101,,343.33,42.92,0.0,0.0,0.0,0.0,0.0,1.39,102999.01,102875.7,102999.01,102875.7,123.31,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,466.64,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,4.0,0.0,3.48375,0.0,,,162,N,,,
CMLT06AMC1,0000000097568471,,1,1,20230125,20230101,,732.6,49.84,0.0,0.0,0.0,0.0,0.0,1.62,119608.56,119179.53,119608.56,119179.53,429.03,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,1161.63,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,7.35,0.0,6.83375,0.0,,,161,N,,,
CMLT06AMC1,0000000097037071,,1,1,20230125,20230101,,529.54,30.61,0.0,0.0,0.0,0.0,0.0,0.99,73461.63,73221.08,73720.21,73221.08,240.55,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,770.09,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,8.65,0.0,8.13375,0.0,,,161,N,,,
CMLT06AMC1,0000000151515087,,1,1,20230125,20230101,,394.67,38.92,0.0,0.0,0.0,0.0,0.0,1.26,93411.94,92977.08,93818.78,92977.08,408.55,26.31,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,803.22,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,5.07,0.0,4.55375,0.0,,,161,N,,,
